Service_Quality,Product_Quality,Delivery_Speed,Satisfaction_Score,Satisfaction_Category
4,9,7,5.968908191474657,1
5,5,8,7.178828736069226,1
7,9,1,4.771078098560887,0
7,4,2,3.983389300016526,0
7,4,3,5.346520942783207,1
9,2,3,5.011732575370629,1
1,1,3,1.317569973498872,0
4,4,4,5.426871898824589,1
1,5,4,3.3125186675801825,0
3,8,5,5.52280453868971,1
6,5,5,6.646409271814432,1
9,5,7,7.774762153366274,1
2,9,9,6.160021378922069,1
3,3,4,3.3030474862724835,0
6,3,3,3.6097436023062466,0
6,4,8,5.672057383016878,1
4,6,8,5.9712777969949755,1
4,3,4,5.530083500484707,1
8,7,6,6.87526887144082,1
7,6,2,5.3115714902087365,1
6,7,7,5.268686440980806,1
3,3,1,4.200415009706277,0
2,1,7,2.25662252161446,0
5,6,9,8.418698718871088,1
8,2,1,2.5172272753115097,0
6,3,1,2.6879784740331454,0
1,6,5,4.930693983038016,0
8,7,2,7.04472204839259,1
6,8,4,6.768202528159452,1
8,8,4,6.756403417676615,1
4,2,7,3.803789874446258,0
1,9,1,3.45437099111697,0
6,8,9,7.490218447653177,1
7,8,2,6.0955661377282055,1
3,6,8,5.354222274130597,1
5,1,7,5.004124797343324,1
5,6,9,6.245209486427501,1
6,3,6,5.040495437074756,1
3,4,1,0.7333209383383323,0
3,4,6,3.054762462345495,0
2,4,7,2.7741307807161135,0
3,6,7,5.587379606369776,1
4,5,2,2.8476971693004085,0
3,8,7,5.02507189404206,1
6,7,2,3.9255280470794762,0
7,9,4,8.773839340362919,1
1,9,2,3.8554026140436295,0
1,3,1,1.2752125714789082,0
9,9,7,10.406484737892871,1
2,8,2,4.251972861892604,0
5,1,8,3.8782810603699236,0
1,2,1,2.4284767254948703,0
1,7,5,5.492300525075655,1
1,6,5,4.9739477966437855,0
9,4,7,6.369429329407078,1
1,6,4,3.53422460824314,0
5,6,3,4.70548232727408,0
2,2,2,1.8090152493489922,0
3,5,4,2.637768652145515,0
4,8,5,5.555083925197731,1
3,8,5,6.046325038909135,1
7,5,9,8.054781437021056,1
4,7,1,4.430673049658874,0
6,4,8,4.61755369048553,0
7,5,1,3.904914523489011,0
1,3,1,1.4054911810219626,0
4,7,7,6.903415386088413,1
6,3,8,6.721297224050789,1
7,2,2,4.949592477240689,0
4,8,1,4.917944236499523,0
7,5,5,5.758755799301872,1
4,8,9,8.17666294745924,1
6,8,2,6.617095746573221,1
2,7,9,5.618762254225805,1
3,3,4,4.01210138595965,0
3,8,1,2.9478706150210705,0
6,1,5,5.889912969727943,1
6,9,9,7.407860513918658,1
6,6,9,5.248546047029988,1
2,6,7,4.644173116095626,0
3,5,9,4.603847100490059,0
2,1,4,2.2400904583409798,0
2,8,2,2.9803104417104707,0
5,5,3,6.09165042610436,1
7,2,3,5.472545011529618,1
4,5,3,3.465797961069531,0
8,1,3,4.477990250606697,0
2,4,3,2.3048565806136416,0
5,8,1,6.737447886713671,1
4,9,1,3.9160014451803944,0
3,2,6,4.313435763477252,0
3,2,2,1.5065684025793615,0
8,9,9,7.951680979472615,1
4,7,8,5.577069265310695,1
6,9,4,6.681007891942042,1
5,5,8,6.2991360426929575,1
8,4,9,8.753741317133331,1
7,3,9,5.035982317539904,1
8,2,4,5.521676464097962,1
5,3,4,3.0364388144141508,0
4,4,5,4.838362656608383,0
1,7,8,4.498588145975969,0
7,4,2,3.465333607048501,0
3,2,1,2.9682746554119843,0
8,7,7,7.116419880138983,1
5,3,7,5.083272851115827,1
5,5,2,4.848913803573532,0
3,7,8,6.76030250489102,1
8,2,7,5.171853270720573,1
6,4,9,7.059354173351699,1
5,9,8,6.268493992473488,1
5,9,5,6.294182386242542,1
2,4,2,4.153546633970411,0
2,2,3,0.6349321201770959,0
6,3,3,3.2654720182268115,0
6,4,7,4.299245474102559,0
8,3,4,5.3278507553286385,1
9,2,7,6.596401487765223,1
2,4,1,2.11434977483553,0
5,6,8,7.1654746938372,1
9,2,9,5.665882222195441,1
6,6,5,6.055553450032242,1
8,2,6,3.4643762817395944,0
1,7,5,4.832131188334203,0
5,8,2,3.9224477346691335,0
4,5,4,4.937506522295674,0
7,5,3,5.536740196341064,1
5,6,4,5.3031921550605485,1
3,5,6,4.9343261087738,0
9,4,8,8.185330428631152,1
4,9,5,5.285251757970986,1
3,6,5,3.3987182397468905,0
8,9,2,7.2505290748591555,1
3,1,8,3.1582819456108915,0
7,5,4,5.690432278795137,1
3,5,2,3.0728525987829207,0
3,5,4,5.436731554435564,1
9,3,7,8.52945550619856,1
5,5,7,5.041012833963267,1
3,1,4,4.354846523453088,0
8,2,2,4.8517976178860875,0
8,6,9,8.002846468493736,1
3,9,5,4.765191709179397,0
5,8,5,5.1606813916525685,1
6,6,5,5.94718184211494,1
2,8,2,3.45929414767546,0
6,5,9,6.713766513122936,1
8,1,4,4.5783730232909505,0
1,9,8,7.699579861293206,1
4,7,4,2.767469055963901,0
6,1,3,3.530769075473216,0
4,4,7,5.671334671334577,1
5,2,9,5.3665521590641205,1
2,1,4,3.406900706185647,0
9,5,7,7.550639496283402,1
3,2,6,3.2669488028405116,0
6,9,2,3.2302049462786817,0
4,7,4,5.250500346376354,1
4,4,5,2.358757523761684,0
7,7,2,5.085680494244405,1
8,1,5,4.375730131992057,0
4,9,2,3.7923718312239716,0
6,8,3,5.922456269153629,1
1,6,9,5.268103997607488,1
2,1,7,2.065921867227459,0
8,6,1,4.9302534982188035,0
8,4,2,2.6794605771446163,0
6,1,1,2.797204623882861,0
2,9,4,4.984777209263257,0
2,6,3,4.393384926892645,0
7,1,4,4.300919348169312,0
8,6,6,6.0757751959326445,1
3,9,6,6.906999442410309,1
7,1,7,5.4409808085788,1
1,5,6,4.522903615270512,0
5,4,8,5.497954533010619,1
2,7,8,6.2694050346430545,1
9,6,1,6.06794894467537,1
4,5,1,4.793649115718247,0
4,7,7,6.225989271166184,1
4,6,2,3.4912979142231126,0
2,3,3,3.5017300121115427,0
3,5,7,5.6747983564819275,1
4,7,6,4.947656735011109,0
8,6,5,5.862060571726366,1
5,2,2,4.424831460310009,0
4,4,1,3.635252983390058,0
5,8,5,6.2167137130050705,1
5,2,6,4.284274789019249,0
6,6,3,5.753553362241195,1
5,8,5,7.232653049355468,1
8,6,1,5.349880121946998,1
8,8,4,8.962524266492748,1
4,5,3,5.809903112481101,1
1,8,3,5.007906794106761,1
7,3,4,3.610465084488238,0
4,4,6,5.589216923726862,1
8,5,1,3.931264338571917,0
6,8,6,6.578786923466442,1
3,9,8,6.3161111854235825,1
9,6,7,7.424629560681464,1
6,4,5,6.667169444520974,1
2,4,9,4.702146839058167,0
5,5,4,4.605291394601273,0
5,5,3,2.3105979860584025,0
1,5,1,0.7559129767513688,0
8,9,2,6.289097697771335,1
8,1,4,5.270409893166917,1
1,9,9,4.65738668399733,0
1,1,4,3.3605117958236477,0
1,2,8,2.440030028687155,0
5,2,2,3.4922231362421545,0
5,3,7,5.431961766292195,1
9,1,7,6.59772033507197,1
7,8,7,5.510603257592207,1
6,4,5,6.642540401823371,1
9,5,6,7.63945978106626,1
5,5,9,4.536174763058226,0
7,5,1,5.163874353103672,1
9,3,2,4.135516992519047,0
4,3,4,2.5596413619178153,0
9,7,3,5.3506245428284025,1
6,6,8,6.663941538973522,1
7,1,1,2.3710464286593087,0
6,8,3,6.623878117911524,1
2,5,3,2.826464943081259,0
8,9,5,6.865920071611145,1
8,4,8,7.74566177392805,1
6,9,9,9.386606457758221,1
8,1,4,2.999990476300189,0
3,6,9,5.969640460257918,1
9,5,3,7.020857494914652,1
5,9,1,4.862030357654413,0
1,8,6,5.394670903716106,1
9,5,2,5.29037064484227,1
4,7,8,7.894702190671959,1
6,6,9,7.768198336171206,1
9,5,5,4.5011097066943435,0
5,8,4,6.133739372247049,1
1,9,8,3.7120363971349706,0
2,4,9,5.916661646320556,1
4,5,3,3.2935743326943427,0
9,1,8,6.241172934057695,1
3,8,2,4.903683385096029,0
9,2,7,6.259893240391383,1
3,7,3,3.635919133849447,0
8,6,3,4.813060739719442,0
6,4,7,5.576469729099199,1
7,1,8,4.511772386437505,0
3,2,6,3.07432600176215,0
8,7,7,7.587095121054724,1
8,9,1,5.3604166240548015,1
5,3,1,3.4174004980504553,0
7,3,6,5.77900471243006,1
2,6,1,1.0969411862618272,0
5,5,9,7.146049391363164,1
5,3,6,4.703738284167322,0
7,5,7,5.302890538677091,1
5,4,8,5.638395700912312,1
1,6,4,2.981473425598046,0
1,8,6,4.641053324791612,0
1,1,4,1.5990502693930644,0
2,1,3,1.3583758538613548,0
9,5,9,8.047692017905621,1
3,4,3,4.988018442539725,0
4,7,4,2.737312184946287,0
7,7,2,6.438053140069874,1
8,4,2,3.6066079660332004,0
5,5,5,6.684330371452103,1
5,6,1,4.83438217604692,0
8,8,5,8.573911227080503,1
7,9,6,9.203741450243704,1
9,7,9,7.623937420919241,1
1,5,9,4.232561267339133,0
6,4,4,3.4542653125935585,0
1,3,8,4.145881444572651,0
8,7,9,7.959145041122194,1
3,8,2,4.616328008997704,0
5,3,1,3.970820197619806,0
5,2,8,3.94327304286891,0
7,3,2,6.070562961342359,1
9,6,8,7.8597983158205205,1
8,8,4,6.887161277825022,1
1,2,9,3.2483838875026425,0
2,7,5,4.166888384588173,0
7,6,3,4.910759455720159,0
3,7,5,5.551989032161018,1
4,1,9,4.283359765521514,0
4,2,2,0.8942702660272956,0
5,8,3,5.55185691103672,1
7,5,4,5.648758556322958,1
1,4,2,1.310005328032633,0
1,2,1,1.004899619185803,0
1,9,3,3.2999272819936247,0
9,1,2,4.367772888387485,0
9,1,7,5.2749613930655395,1
2,2,3,4.065040049366264,0
8,4,8,8.318457591864693,1
9,5,2,6.999317385938605,1
1,2,1,2.121708131263987,0
5,4,3,3.0728450292867207,0
8,7,1,5.897916292932994,1
9,9,5,7.762337781083164,1
3,1,9,5.169428333582247,1
1,6,7,4.761300118237018,0
2,1,7,3.080479073336944,0
3,9,7,5.260708041091211,1
6,3,9,6.79139857175774,1
2,2,5,3.5540713561996404,0
6,5,7,5.354194579542443,1
6,2,3,3.5231420702472134,0
8,6,6,7.878258779306383,1
2,2,7,4.547325405703074,0
6,9,2,8.648633614406888,1
7,1,6,5.04437531262085,1
9,4,2,5.284376060320978,1
7,5,9,6.920536562297314,1
8,8,9,8.169132308383764,1
2,4,8,5.837047877945508,1
2,5,2,2.793727755399434,0
8,6,8,6.919447468369459,1
7,7,5,6.007347236006067,1
7,4,8,5.809701336438029,1
6,5,4,5.162329809316957,1
2,4,2,2.3864207202429744,0
9,8,6,8.45679984967281,1
8,3,4,4.197916794238852,0
2,9,7,4.477024488005609,0
3,5,4,3.720294443537665,0
6,2,1,3.7143982783033733,0
9,1,1,3.7809188301733516,0
7,6,8,8.776033364087283,1
8,1,6,4.264505085672499,0
9,5,1,6.78013379265006,1
4,2,7,4.816009595115941,0
9,1,8,5.646686299051652,1
1,1,2,3.51050989133738,0
2,5,3,2.2207105239630214,0
1,3,4,3.3641253002675096,0
8,3,8,4.665344329542323,0
6,4,8,5.454090430644047,1
5,5,1,4.734405137119831,0
7,4,4,4.335279640783363,0
2,2,3,-0.1546820571405334,0
2,7,8,4.528971950274221,0
4,4,5,4.523407279186899,0
8,1,5,6.084626181940165,1
8,7,4,7.962588458132991,1
9,1,6,4.661341614889382,0
3,9,8,7.930140488193286,1
2,3,9,4.410996543099936,0
9,3,5,5.397494031600167,1
4,6,3,3.3962912871934936,0
1,4,3,1.0970764716818386,0
2,1,6,2.1901674019122557,0
5,6,6,4.729106419506335,0
4,5,9,5.37848633650266,1
3,2,8,3.615998562978368,0
5,3,2,3.935275595439593,0
7,4,8,7.18886918907522,1
7,1,7,4.975143697335694,0
2,7,8,4.8945612205887326,0
2,8,1,3.9484418492217803,0
3,9,1,2.9296793994173402,0
3,2,1,2.224287659057009,0
4,5,7,4.467221487976844,0
1,5,6,3.39602457630723,0
2,4,4,4.776908218861214,0
9,2,7,7.5590017325124,1
5,9,6,8.105087403300907,1
2,4,9,5.095807770632226,1
8,8,4,8.080522145025535,1
1,1,7,2.1604333695396893,0
6,5,9,7.293207688908235,1
9,1,8,6.240643903144715,1
3,4,7,5.661955796911094,1
6,5,9,5.74244668529341,1
9,7,4,8.665248566870753,1
1,4,5,3.217682154558693,0
6,2,2,3.7750229107518263,0
2,1,9,4.3852871514456515,0
2,7,1,3.2541027146298087,0
1,8,9,5.615819083576031,1
1,2,9,3.7363229227170915,0
2,6,1,2.0149330969248966,0
5,2,9,6.403368960221432,1
2,7,9,4.915377237040319,0
5,4,3,4.6805109323489615,0
7,5,8,7.790624433581416,1
7,1,8,5.468813382334469,1
8,6,5,4.3950481332096585,0
9,3,4,6.8288764093910626,1
3,7,2,2.7664556411701655,0
6,8,5,6.288789564665104,1
2,5,1,4.068874579950676,0
5,9,9,7.356721477308127,1
1,8,4,4.260826664106459,0
3,5,7,4.119641669911222,0
1,6,7,4.405765312614785,0
6,6,3,5.632065869231708,1
1,1,7,2.5743760384352092,0
7,9,3,7.581577195418049,1
6,4,8,7.4219351799954305,1
2,4,3,4.021364752708128,0
9,9,2,5.300250160766219,1
6,5,9,5.014759246366287,1
5,5,5,4.602853240706931,0
6,1,3,3.2721777567147994,0
4,3,9,3.8177727725254385,0
1,7,5,5.328563376298522,1
8,3,7,6.870812141516533,1
2,1,8,3.1777954048419685,0
1,8,6,3.966982204374939,0
1,8,6,5.500862674703501,1
5,2,7,6.744774274743282,1
7,7,2,4.845204495075461,0
9,1,3,3.7705506066688583,0
8,3,7,5.726828653131104,1
8,2,8,7.267432800882007,1
5,4,9,5.849866494373116,1
9,3,6,6.745624607663434,1
2,3,5,4.138121869156313,0
9,2,1,4.545129668266709,0
7,3,7,3.833133895343365,0
6,6,8,6.8565296609687225,1
3,5,6,3.492041172931142,0
1,6,7,4.255982557420345,0
5,6,4,5.022041198229045,1
3,2,8,4.312772895143187,0
7,7,8,6.078778372488477,1
7,7,6,7.076999769360111,1
4,1,5,5.408115072248249,1
2,7,8,5.714498704753168,1
5,5,7,5.824130377389193,1
3,3,3,1.5547375292192995,0
3,6,1,4.72783074073864,0
2,7,4,3.7951957729062302,0
3,2,5,0.5272124200650592,0
7,1,1,3.9728997693976456,0
3,4,9,4.131035282314519,0
9,7,6,7.859323291741667,1
7,7,8,6.998073110072615,1
5,8,6,6.165947646402485,1
8,8,1,4.911863113731209,0
4,7,3,5.19286342257732,1
6,7,4,5.67288670394795,1
5,5,2,4.517439837604905,0
2,3,2,2.6860997282549617,0
7,4,6,6.577017497395346,1
8,3,9,7.369074939719422,1
6,8,9,7.272172555891891,1
1,9,3,4.278585503482423,0
2,7,1,3.183161235869883,0
5,6,8,4.925677273178753,0
6,5,2,4.171982298259425,0
8,9,5,6.971713815131789,1
6,2,5,5.03981289844033,1
8,7,5,5.9744037997943495,1
7,5,1,5.73221815895651,1
3,6,6,1.6597110826412709,0
2,9,7,6.039919624270355,1
2,1,7,0.7244822237014228,0
6,6,8,5.60731531240043,1
1,2,8,2.894635334735278,0
9,5,9,6.545889426439512,1
6,7,6,5.87128950806417,1
6,3,1,4.607576398262375,0
7,1,9,6.460476511355823,1
4,3,3,3.0529946006381334,0
2,1,3,1.481297065247997,0
2,8,3,5.209267718878967,1
8,9,2,7.007275399552595,1
1,1,4,2.953180840143655,0
4,7,1,3.87021762739266,0
1,7,2,1.6542699876411457,0
6,5,3,4.09134423283578,0
8,2,1,3.097572443547982,0
6,3,4,3.8206240010237433,0
3,8,8,7.326262152649999,1
3,1,8,5.045559558937238,1
5,2,5,5.716512329027679,1
5,5,9,5.1750243619769805,1
9,9,3,7.024361087328606,1
1,2,9,3.6846782140788,0
7,4,7,7.062826744036283,1
2,7,3,3.9595298841732216,0
3,3,5,4.522925019859221,0
6,8,2,4.086442949953846,0
8,3,2,5.258992871390156,1
6,6,7,4.84470196293303,0
1,9,4,5.362610833362043,1
2,2,6,4.579679115104594,0
9,3,2,3.7496636805766173,0
2,4,7,6.470241803691213,1
7,1,6,5.396379702814794,1
7,6,4,6.425782742623909,1
9,6,6,6.636935214138103,1
1,4,3,2.4934354616807046,0
2,2,6,3.1920656489507593,0
3,7,6,4.620367010832113,0
6,8,1,5.825637085086943,1
4,5,6,3.579400441507661,0
5,3,1,4.581530196306049,0
7,9,3,6.527504566895595,1
9,1,5,5.9283796243187155,1
9,8,1,6.572044039576101,1
7,8,4,6.240549758870775,1
2,7,1,3.4900298702279415,0
5,6,2,3.6097147608789273,0
3,2,7,3.185531694922264,0
2,1,2,2.1666450605189396,0
6,6,7,6.873474468527369,1
7,6,5,4.734131123487419,0
7,7,6,5.668562020967022,1
1,7,6,4.955713032617891,0
6,5,5,5.403464048847425,1
6,8,3,4.622074821587997,0
8,5,6,5.118514175261257,1
8,6,2,6.607351805931939,1
3,8,4,5.639812842196769,1
6,9,5,8.050467940475425,1
7,9,8,7.633249928587285,1
2,2,3,2.7136308164949514,0
4,1,1,2.9471993816455333,0
9,5,5,7.405509722344187,1
6,1,4,6.078927204505239,1
6,8,7,7.367163124040387,1
9,5,9,7.948272592650475,1
4,3,9,5.831777565536573,1
2,9,2,3.451402474514156,0
3,3,5,4.3559844893165955,0
4,7,1,4.6063832202927815,0
9,5,2,7.961904699211216,1
4,5,3,2.9622889510660952,0
8,8,8,8.830472642160418,1
7,8,1,7.5403624408397505,1
1,7,2,5.331568879702466,1
4,4,9,4.452571117731976,0
5,6,7,6.134632929262599,1
2,5,9,4.869022486978791,0
9,6,5,8.112483844825414,1
6,3,8,5.676427189850262,1
2,9,4,5.6261736237921784,1
8,7,3,7.828076573479196,1
7,8,8,8.2772718671978,1
1,5,3,2.430349527893015,0
2,6,7,5.294498744407704,1
6,1,2,2.885623116608738,0
8,9,6,8.323850539836561,1
6,8,5,7.140244991200415,1
4,6,6,5.587216883316902,1
9,9,6,9.265414658664373,1
3,2,1,2.7510158736950894,0
1,2,5,2.2171653193260026,0
5,4,5,4.791956803484012,0
6,2,7,5.783244635081632,1
1,3,7,5.0486441902215855,1
3,4,3,4.453511648623331,0
6,3,9,6.271848561104706,1
4,7,2,3.533846005104256,0
2,3,1,2.1390964951141855,0
6,2,5,4.973985223490812,0
8,1,2,3.95094715109766,0
9,6,2,4.623956412340821,0
2,3,7,4.859902134438297,0
5,6,4,4.103723335829453,0
8,3,9,7.560914417595027,1
3,8,4,4.891286770243278,0
8,7,6,7.60791543711429,1
1,6,7,6.160758753843663,1
6,9,1,5.8918514986499595,1
2,4,7,3.8403365069844506,0
7,6,7,5.929998068113996,1
3,5,7,4.661968044134719,0
7,7,8,8.021890825033033,1
1,3,5,2.2741353013797263,0
1,3,9,4.298258858770274,0
1,3,4,2.5405695835407744,0
8,9,8,6.295108068052227,1
3,7,4,5.885151490426537,1
4,6,3,5.991836830046459,1
9,2,3,5.142657785661323,1
1,4,1,1.9976550573482676,0
2,3,6,4.00274663448711,0
6,4,3,3.9854423501547496,0
8,9,8,8.151618780301787,1
9,5,2,7.103799755661109,1
6,4,2,4.6857515030129555,0
7,7,2,6.144718895867597,1
6,2,9,4.741122062714227,0
9,1,8,6.937897349534476,1
5,4,4,2.2605246794761342,0
1,1,3,1.1040572702099012,0
6,8,1,5.39440285786715,1
9,7,3,6.682303865876614,1
6,9,2,6.948730038723431,1
3,1,8,3.4903428637074954,0
4,8,7,5.120471070993902,1
6,9,5,5.657378220910685,1
9,4,2,5.032977160271457,1
8,9,8,9.170854937129498,1
4,5,5,4.9190688296472995,0
5,1,1,2.405060439733052,0
2,7,2,2.24563115737518,0
9,4,3,5.118016932970102,1
2,7,1,1.949000468662663,0
1,1,5,1.8075902105685344,0
5,7,2,5.2852362869284475,1
5,2,3,4.1369303341916694,0
3,7,6,4.78818643376796,0
4,8,4,4.678639221112794,0
6,3,4,4.606181511727279,0
2,9,8,6.396722618049044,1
7,2,6,4.47183437692511,0
5,3,7,5.8546758293288015,1
2,4,1,3.8179404611517613,0
3,2,5,4.913976189556733,0
9,8,1,5.783627889474663,1
3,5,8,6.032667420781842,1
5,9,8,6.572075572677782,1
2,6,5,2.3780896576926347,0
3,8,3,5.574398013843633,1
4,3,9,4.976288401696661,0
4,6,4,4.9626959363306735,0
3,5,7,4.922636181435565,0
7,8,6,5.9610013021715,1
7,9,9,10.249403386425621,1
8,5,2,4.488980631559982,0
9,9,9,8.787765841184124,1
6,7,3,6.657394541333417,1
7,6,7,5.348462980143599,1
9,3,9,7.178023573053018,1
4,8,2,5.808634736564715,1
7,1,4,4.294464603485846,0
2,1,4,1.9044557907181283,0
8,9,7,6.1624917349272295,1
3,8,1,4.607402749888185,0
7,2,8,5.345474186039451,1
4,8,3,4.191605753195561,0
6,2,3,4.3902266597870865,0
9,9,9,9.419067457142427,1
9,7,8,8.82858602841284,1
3,6,1,5.077441060976269,1
1,7,1,2.949273918333202,0
1,1,4,0.3633127751869696,0
1,1,1,-0.3787857490750852,0
9,1,2,3.208614002077396,0
1,2,9,5.481141587419688,1
9,9,4,7.4241280668150305,1
5,7,4,5.612243833472896,1
9,1,1,3.1714554478045445,0
1,8,4,4.256993696604144,0
5,8,3,7.0143918586260945,1
2,1,6,1.4689324894443343,0
2,4,8,5.545869920453496,1
7,2,6,3.4508970150358236,0
1,4,3,1.615070029951733,0
8,2,2,6.589406727725258,1
5,4,1,3.2969027635644177,0
6,4,9,5.7229736996356895,1
6,8,8,7.396854414146893,1
1,4,7,4.953819030486291,0
2,5,3,2.600544209309507,0
5,9,6,4.991242490252017,0
1,8,7,4.365924211835034,0
9,4,5,5.0790252942530305,1
8,5,4,5.707153781722283,1
3,4,3,2.5011610169201752,0
2,2,8,4.171246187277514,0
7,6,5,6.109332251204081,1
6,5,5,6.00867433839201,1
4,7,8,4.65340769652622,0
6,6,5,6.674713522140259,1
5,8,1,4.626537531755445,0
5,2,9,4.136032788787038,0
5,4,5,4.525573412818916,0
8,1,5,3.6038905912870254,0
9,3,7,7.814067910950364,1
6,5,7,7.037683796071843,1
1,7,2,4.876575024111871,0
3,8,5,3.9198498817485126,0
4,6,4,3.9748921568262445,0
8,1,4,4.882920793410936,0
9,1,5,5.832684441550595,1
1,9,4,4.307772665247953,0
9,2,3,5.43567552589402,1
8,3,6,6.950353999154658,1
8,8,5,7.5957914118385785,1
9,5,3,5.392964637350955,1
7,7,8,8.395503113253444,1
8,7,9,7.831224223252341,1
5,7,5,4.150816180734867,0
8,7,7,6.668780267945936,1
7,4,4,4.316066609133324,0
5,8,3,5.6101112484251665,1
5,7,2,5.6233600301959745,1
4,3,3,3.1276016321009266,0
7,2,9,5.289842486121852,1
3,4,6,4.65112422148965,0
6,2,4,2.5073839360359615,0
9,5,1,4.529755468210086,0
6,3,2,4.552072677796216,0
6,2,6,5.335896986072243,1
3,1,1,1.1531150238811247,0
7,5,9,8.200448455624624,1
7,1,3,4.453274408048338,0
1,3,6,3.6376460737317036,0
9,5,6,5.832102774301555,1
4,3,8,6.2016002427480625,1
7,9,8,6.0189566315160405,1
8,6,9,7.96524549035281,1
1,3,1,0.6630583399721327,0
6,4,7,5.948544814385908,1
6,3,8,5.156140793827245,1
4,3,1,3.5392130087047455,0
4,2,7,2.7775732111374807,0
6,6,2,4.744064215427717,0
5,5,3,3.836272114216387,0
3,9,6,4.583507066915324,0
1,4,8,3.106373869971719,0
4,2,9,4.612162011017238,0
7,4,9,6.388196266479098,1
2,7,7,5.953982904771861,1
1,7,5,3.99729055408824,0
5,8,4,6.696510275864412,1
9,2,9,8.824744341904063,1
9,3,7,7.328993749090617,1
1,9,7,5.010441759626309,1
2,8,3,4.867049159495364,0
6,8,7,7.951981158182653,1
2,9,1,4.570030300649981,0
6,8,9,9.05503271466205,1
1,7,9,4.11336385620578,0
3,8,7,3.895687489018689,0
9,5,9,6.494927339550911,1
4,9,8,6.080508247363506,1
1,8,9,4.695488527842572,0
7,6,9,7.509556070116219,1
8,8,5,7.586788876923772,1
2,9,5,5.550790182501295,1
2,7,9,6.461911501372575,1
7,6,4,5.574548814140947,1
5,5,8,6.5077678588269485,1
8,3,7,5.705125096029042,1
7,1,7,2.0755150599752983,0
7,6,5,7.329217299439341,1
1,5,7,3.9072537457658183,0
8,2,4,4.337415262330707,0
1,1,8,1.3316474321148228,0
1,2,8,4.143661073253859,0
7,8,4,5.951927843206122,1
6,9,7,6.79003240602657,1
9,8,4,7.3085977529936565,1
9,7,1,6.548856982943226,1
6,6,9,6.555919602176003,1
8,2,4,5.527866188633604,1
5,5,7,3.9575561080573682,0
9,5,5,7.586095658621656,1
7,2,2,4.353651740424292,0
8,6,3,6.665350420423294,1
1,1,1,1.1279648952970445,0
4,6,5,5.886296671750222,1
6,3,8,7.064995297986618,1
2,2,3,0.6974499554034299,0
1,8,7,5.267094275304284,1
3,7,9,5.736845053710983,1
8,7,3,5.201556945104793,1
8,7,1,5.531903391393068,1
9,1,2,5.878935304055905,1
1,1,5,1.4329375731275984,0
3,9,3,3.2091153091566933,0
2,6,9,4.158828803302324,0
4,8,7,5.4764942407267565,1
1,3,9,5.234850189407679,1
3,3,3,4.086280893059179,0
6,2,9,5.1973429358000685,1
2,3,2,4.325302797077555,0
5,1,6,2.124693898576207,0
3,4,5,3.4648906739601033,0
6,1,1,3.1691903880121113,0
3,9,6,4.249108920211494,0
3,8,9,6.694697925901923,1
4,2,2,2.3960180203561636,0
7,3,8,6.832342972576083,1
1,2,3,2.049505256550979,0
1,2,8,4.012596980641221,0
3,5,2,3.6296892432186545,0
9,8,6,7.885270048360385,1
1,1,3,1.353026538558002,0
8,7,5,6.413603363827159,1
1,1,6,3.6161710593002585,0
9,8,7,8.738731025912138,1
2,2,6,3.3520865362322003,0
5,8,1,4.171362142959677,0
6,2,2,2.1269711636712314,0
5,2,8,6.258684598408776,1
2,7,5,3.465653632755213,0
3,8,1,4.56692032084019,0
5,3,5,4.67602781983676,0
8,3,5,4.699040971256465,0
6,5,2,4.671753080896518,0
9,6,1,5.760623912012813,1
3,1,7,2.341727282459281,0
2,3,9,2.608455766164334,0
4,9,4,5.943940719293207,1
2,4,2,3.4781999381521733,0
8,6,8,8.198865481741777,1
8,4,7,7.167844128114064,1
3,9,6,5.656475933782469,1
8,7,5,7.369365161676016,1
2,4,5,2.5185065983044863,0
2,1,7,3.306645879743483,0
3,5,7,4.700801496090534,0
2,6,2,1.969361941457759,0
3,2,5,2.857228921886328,0
1,9,6,4.184970141531343,0
4,9,2,4.862661802746976,0
4,4,7,4.179733180046405,0
2,3,2,2.846984685235371,0
4,7,5,3.9200955554662613,0
1,2,7,1.9385631474805411,0
4,4,9,6.306876746450003,1
6,6,1,4.676690751519406,0
3,2,2,2.9384719957881424,0
1,7,4,4.700690825991666,0
2,5,3,4.162459872743963,0
3,1,7,2.861562163004886,0
7,2,5,5.131891554228031,1
6,1,7,5.6315678108088685,1
5,2,2,3.5808893817531775,0
1,5,6,3.0250590357326796,0
2,5,3,3.7763355306584883,0
3,3,6,3.472956604603102,0
5,3,1,3.606101046394338,0
9,3,1,5.114971432560877,1
1,8,6,5.658418660464237,1
4,7,6,6.366733198941111,1
2,8,8,5.064894471823147,1
9,8,7,9.686175409812217,1
3,1,9,4.370697482794797,0
4,6,9,7.5766939735623815,1
5,8,7,5.081656891137557,1
4,7,2,5.27571778024385,1
1,8,6,4.671148321843475,0
6,4,7,5.488043827695803,1
3,4,8,5.324069609072316,1
8,2,4,4.550376670847519,0
4,4,7,5.214134437549535,1
6,1,3,3.7634982449064807,0
3,6,4,5.0006087277688795,1
5,8,8,7.554341260523221,1
9,7,6,10.598372620144477,1
3,8,5,4.51387416903537,0
4,6,3,3.265327097427803,0
1,5,9,5.369383414336311,1
7,1,3,3.7879197463917222,0
4,8,4,4.3385126985332825,0
7,8,5,5.262931271863168,1
